"Customer ID","CARTsegments"
"4275-IOZLLU-SSP","1"
"0499-EVFWPP-329","5"
"5096-RXNPBW-RPT","1"
"4023-IGMCSH-XUV","0"
"8239-QTBUOJ-M5V","3"
"2443-NHYQMG-T65","5"
"0687-SNFXTL-5KT","5"
"9369-XNVHLO-UD1","3"
"5188-XLCSHQ-5DG","8"
"5222-YADDNK-22Q","3"
"4517-OCVTUD-S8R","2"
"8962-KFCEEB-6S8","7"
"4868-BKHDDL-S35","8"
"7949-VXATWD-7FV","1"
"8337-LBJLMF-W2R","6"
"5505-CSHNID-HX7","2"
"5948-HWQRTV-36O","3"
"2243-VPPSUB-QDD","1"
"2435-DERRXC-V3A","3"
"6249-XKBUFA-6KS","1"
"3712-OIXBYD-Q8G","0"
"0370-ZJULGD-MOV","2"
"1671-PKGKTT-E3S","8"
"7452-ZTELNL-FA6","3"
"8816-XMDQIV-XWE","5"
"8581-YRJOEY-YZX","7"
"3469-MIJWAB-KVR","3"
"1043-IRWLWF-8JY","1"
"9343-GXHLQQ-RNH","5"
"1617-JVYTRM-6HU","5"
"6321-DYNLMT-HZO","1"
"4681-JCCPZA-JE0","3"
"6846-MRVUDK-L0V","1"
"1864-WQKSMW-CU4","3"
"6397-YQAAVP-R3B","1"
"8070-XEGTXL-LJH","2"
"5659-BGLPPR-GXK","2"
"7325-TXSREJ-9GJ","3"
"0045-CSRFAS-QBU","5"
"0474-OYTFOT-QFC","7"
"4054-FOPYSA-DXF","3"
"3705-BBBFVD-22T","7"
"6634-NBCERS-KHL","8"
"7447-YOOHFG-BER","3"
"1310-LEPNNA-W5A","5"
"9758-STTNOX-JRP","8"
"8038-AWHKFE-7E5","8"
"8528-CVLRSJ-SUC","7"
"7644-GUTBHT-RJH","3"
"7905-WKQYSX-260","1"
"1572-NRBFLG-KBF","7"
"1507-NPSCTR-H9G","5"
"2794-GBOANT-LQM","3"
"5406-NWOZCV-QAA","1"
"2955-WHQPEV-V10","5"
"9313-YQDSKI-YB3","7"
"8879-QMWAZV-WKZ","5"
"6127-OEEXCT-QVG","5"
"8211-UVJYND-MHJ","5"
"5961-QPJFOP-KXC","3"
"7019-CERWDK-URZ","5"
"5494-KGDGKI-6X1","5"
"6758-ULCQSF-EBK","5"
"7798-IUVKYF-HKM","0"
"7323-ZGUDKZ-KQ1","8"
"7723-BIVPPL-65P","3"
"3956-EPFAKP-KFS","3"
"1198-GCOWXL-LC9","6"
"4448-WMEAXN-684","5"
"8352-DDCMXT-MW4","3"
"8998-OWLWNR-QWN","3"
"8752-KNMEWM-MGM","3"
"9132-NOJRIF-5C2","2"
"5812-TZBNYC-LJ3","5"
"1154-RZMZMA-P10","3"
"6564-EJYZIH-F9K","1"
"8528-LRYUTI-DMW","3"
"3825-GAUTVS-TDU","8"
"0191-VKRHCM-922","8"
"5262-ZYGPCR-DEO","5"
"2229-TJZAGB-2XU","3"
"1082-GULTUA-5BP","2"
"9429-GTHOVO-TZE","2"
"9730-TRTEVX-I50","1"
"0861-BUOMOG-ORJ","1"
"7015-TPVPZB-H1J","5"
"0438-VUBTYC-L81","8"
"4474-UOAZVD-3UE","1"
"3275-AZRNCL-321","1"
"8607-TZSLGG-CGX","3"
"1070-PPWOKU-X3M","3"
"2830-KWMZCH-54L","7"
"4320-BVEIPA-3W3","6"
"6287-SGPLGC-693","3"
"0690-PIBIUT-18H","7"
"1044-YEOBDI-9ZV","5"
"2871-CXJHYX-68X","8"
"7082-VOUETZ-KG3","2"
"0534-TGAXVN-ER2","6"
"6958-QCZQDR-ECL","6"
"9976-IIYYXO-712","2"
"6540-LWVQAW-ZAE","3"
"7432-WDHWTX-FI7","3"
"9390-WZYAHB-FPZ","8"
"2824-WNEJPU-CXM","6"
"7391-SMKEOI-SZ1","1"
"7762-WUBJBR-97R","3"
"7303-IBFWXW-95W","8"
"0531-QJKTZB-7S3","5"
"4724-LAOMYC-H64","6"
"3461-BABIGS-9TN","7"
"3839-ZHTQJG-W19","7"
"8488-QGZBJH-JPP","3"
"4434-ULOLSD-IRN","5"
"1745-DUFFAX-ZJI","3"
"2396-RXEDTF-WSD","0"
"7505-PONTBL-4FA","5"
"5115-TVEXPS-WJJ","8"
"4574-RMSWGG-QJR","8"
"3258-KAPVLU-75B","1"
"9189-PABWPT-4E7","6"
"0074-GMQRAF-RL9","3"
"1564-WARFFZ-CYW","7"
"5639-SXVHJD-Z1M","3"
"3344-GVIPWZ-BTV","1"
"4146-OWCWKS-5PK","1"
"9352-NVBUOA-3JM","1"
"3395-TQKMPM-INY","7"
"6942-GLRBUI-DJO","1"
"9489-INLKZZ-QVF","5"
"8244-MIBZXK-K0S","7"
"6332-JQECZD-WLF","5"
"8812-IAUARX-VTS","8"
"8009-NIZABN-CAI","5"
"8889-QSSIZC-9BC","8"
"7092-MUFETX-HA1","3"
"1671-RYWXPZ-ZX8","3"
"4513-UXGKBU-0EV","5"
"1422-SOIMEM-EIK","5"
"4939-CRZXAA-KYV","3"
"8412-NAJJWQ-94G","8"
"1045-WKEZVJ-252","3"
"5923-NVGKUK-HUF","3"
"4416-VJCOQR-D0X","3"
"9417-DDTNOZ-7NI","5"
"8110-CARBLO-P83","3"
"4165-ALPCJC-YBT","3"
"7863-FCFGEF-Y3F","1"
"1273-JXXZQT-JLN","1"
"9392-HGXBGS-8AN","6"
"3336-GWGJMD-J4Z","3"
"5108-MUEPGC-9E7","5"
"9785-AJWQWG-M62","8"
"6487-DTWMQO-RNG","1"
"4183-KRBPVK-EEQ","7"
"9759-CXKPKH-8QW","3"
"9959-FTDURM-67O","7"
"4408-GKZGMW-7E3","3"
"1766-NXDYIT-DBL","5"
"4032-ZIUYGG-4N6","0"
"9774-ZLYNUW-254","8"
"5345-QMZCTC-4G0","8"
"0050-JUNHKS-MMD","1"
"2970-NSQOAU-DC4","1"
"9487-LJNZEI-KN0","5"
"4708-NDAHEC-RVQ","5"
"9744-RWPAGD-OWL","7"
"4568-ODOYWD-SJ0","3"
"6254-UBKFEY-KK7","1"
"3486-WMIORP-0E7","5"
"2815-TQGCPT-HGZ","1"
"0879-ZSQZLI-J5R","7"
"3900-ZAAVUY-D5L","3"
"3385-SXGCON-MA7","5"
"4835-FDYNLW-VJT","5"
"5573-QELPWK-DG2","1"
"7695-HAJHZY-KWS","5"
"2315-MONVJS-S8J","3"
"3790-TBKXXV-944","8"
"1217-RBIJEZ-G6B","1"
"5678-CERNAB-YSX","3"
"8102-BGUZAU-GRZ","5"
"8420-OPDZZQ-PI8","3"
"2417-ZAVMCY-OAE","6"
"0327-LHCBEE-PGD","3"
"2933-JLRSZH-D53","1"
"6214-XCMWPF-KII","5"
"2013-CGOHYT-GS9","2"
"7038-BXQTWM-0AS","3"
"1179-PEXZKS-9I5","3"
"9706-GVZNPQ-X9N","5"
"9243-KEGJHL-JTY","6"
"7811-JKWPRY-7EP","3"
"7593-LRPSUY-QKT","3"
"3363-NRUUKP-LI9","5"
"7642-UNIECR-0LW","2"
"3465-AUBFOE-PD2","3"
"0436-OYXWQA-21R","6"
"7640-WGNPOL-XKA","1"
"9654-LNSZSZ-KR0","5"
"1569-HKZECB-XL5","6"
"4342-GOCXRF-KNA","3"
"2020-ARIZML-WUU","8"
"5969-WEBDHU-09J","3"
"9430-SCHEUM-ZDG","1"
"5325-BHFFWU-HEF","6"
"8537-DBOZNQ-AH6","3"
"9184-NSLRZE-BIB","3"
"2069-CWGIPK-4TQ","1"
"7559-QKGIGO-N2H","7"
"1080-FIOSCN-MRJ","8"
"5962-VYGGCY-1ZE","1"
"3748-AGLQOZ-FTB","5"
"6297-YLBVQR-CWT","2"
"4440-DCYMEU-U69","1"
"6997-HXHTRX-8X2","3"
"4449-HKMUFN-CMN","3"
"8056-XUMPFP-8TM","3"
"9761-RVCLUC-SR2","3"
"8295-DLFLWB-M19","6"
"2479-IAFSMS-RCY","3"
"6715-JQGZKD-H93","6"
"8771-CZJBYG-23D","7"
"3877-LGSNNT-CP6","6"
"2006-BYPNAG-XJ5","3"
"0213-TLHOJE-2FY","5"
"1483-XVLIVC-A75","3"
"9813-TLUHXQ-RVZ","8"
"4461-GDUAPW-T5J","8"
"1487-NHDXVC-5H7","7"
"4560-LMVFQV-52N","1"
"5464-GCECCU-MSL","3"
"4518-HAHJUN-O50","1"
"7578-BMICAG-LYR","3"
"7865-YMUXWR-V8Y","1"
"7456-OTIDGE-MQC","1"
"6922-VFSNSE-OIV","3"
"8469-HTGXQY-IXQ","3"
"7167-PVPMXU-NB7","5"
"9644-LHNIES-DGT","0"
"5375-FSAMMB-RZ8","8"
"6337-NZXFWD-N86","3"
"0493-QTNTOS-3AV","1"
"7605-YXRGNQ-8BL","7"
"6641-UWDGEB-YPP","1"
"9606-USYKZI-IH2","7"
"1081-TGHPPI-1WZ","5"
"6793-BYBSHF-6MX","8"
"4249-GEYEMT-KB7","5"
"8793-YTKFWK-XAM","3"
"4419-JHBBCK-WPW","1"
"1336-ITNYBO-UNI","6"
"4723-AGQRLH-LDU","5"
"2438-IPWEVD-P6N","3"
"6155-VWYTRC-LQP","3"
"0030-HAVPBZ-2V8","8"
"6113-JHHYBW-XSD","3"
"8410-FQPPXE-I4J","5"
"9224-JXEVZX-X5R","3"
"4556-TQTGUZ-DNE","2"
"9627-ISOUSK-GQW","5"
"3294-ANQASB-WNC","2"
"0703-XBDCJR-LVF","1"
"7938-IMWPXX-676","3"
"1679-VJQAVF-08T","7"
"6697-TBWQER-JLA","5"
"9122-ZFPMCO-NFJ","0"
"9307-XSNCMT-QT9","5"
"9891-CXKYJM-6RQ","8"
"7573-GPIFXI-WKA","1"
"2165-ODFCDS-YAA","7"
"2176-ZLOYBO-OXH","3"
"6229-LSKDEG-Y8X","3"
"8334-ESOTTN-G88","2"
"8626-NKWYNG-LN8","6"
"0031-DMPSUG-NZ2","5"
"4579-WRRIBO-I61","6"
"8437-CJFCTT-NW8","1"
"0071-OEBNPX-SOO","8"
"9926-CMIOYZ-7ZK","1"
"9156-FXQUCE-GTI","1"
"4838-PVRNMY-B00","3"
"0049-ZDULPT-RP6","1"
"4968-YAOSFS-NB0","1"
"1568-YJDIBX-U99","0"
"4603-GUEYBX-SNZ","5"
"5049-THPMCG-B2H","5"
"1414-UQOKXB-QKW","3"
"7530-GWOQWV-0TH","5"
"5136-RCBIIC-GED","6"
"6870-JFDMUK-DWK","5"
"8539-HZXMPS-G7I","5"
"7278-QUBMVF-B89","5"
"5453-WEWTVZ-OZ6","3"
"8752-HFQFOE-73Z","0"
"9331-GZYPEA-4X8","5"
"7544-FYKOGJ-QS0","3"
"7268-KLRUCB-UI3","1"
"0444-UPDFUW-2S9","7"
"7212-ENXCAE-ZGR","2"
"5962-FRGYAF-D2F","7"
"1408-SHGWUX-3PP","3"
"1842-TFWULE-MLW","2"
"6810-LMHVYX-RF0","3"
"1325-PLQQRI-ZNN","5"
"6360-RUGDRG-8HY","3"
"6293-NYPJDV-O0P","5"
"6071-QWGJLB-WHD","8"
"5889-BJQZUO-DKF","3"
"2717-LTBLAV-YLE","6"
"7442-RTTHFP-HCF","1"
"7000-HRUVMG-ISV","6"
"0159-IGIWSN-HNZ","1"
"1429-IBJRVF-S3O","1"
"5770-HZVHOG-OX6","1"
"7830-QYEALP-GO4","1"
"1455-CIQJNU-YD3","3"
"6673-BVWDVE-INK","1"
"0045-ZIMFJC-1BM","3"
"9269-AJUKYB-IFF","6"
"9762-TBYLNL-C4U","1"
"3440-GQXVXG-IJR","3"
"2221-GQBQEC-Y8V","0"
"1413-SYXTVM-YFE","7"
"0719-TGFHQB-7JP","5"
"6556-SRCBGZ-J26","3"
"2530-VGHRWF-DBU","3"
"7582-VOSYZB-HUQ","6"
"5199-CTDJQE-YL9","3"
"1274-EPBWXJ-NGO","5"
"5495-WRHBTY-Z1I","0"
"0026-GRFYZR-6M4","6"
"8383-JVJKFW-JBZ","5"
"2442-VPZFTS-P2E","3"
"6793-UVTRXF-WR2","8"
"8464-JISBRT-SVF","8"
"0382-PFNONT-ZC6","6"
"3250-QXGMRB-D1W","5"
"2665-KYMUNB-XHA","6"
"5414-HTZGSW-XYR","1"
"6301-JHWLOH-5VB","3"
"2616-RGMMZL-YB5","8"
"4066-ABJKJK-MIN","6"
"2416-HVDQYR-NW6","3"
"5618-IDNTAP-YDC","3"
"6047-XWUGAX-UG6","3"
"5315-JIMXOJ-60P","6"
"0761-YXFFGH-GE3","5"
"9642-BLLHBK-RE0","1"
"2455-CZBQWT-A55","3"
"7451-NFKJEL-3SY","3"
"2257-YQBYGJ-93T","5"
"3824-HSMJTM-7OT","8"
"8719-HJNFNY-K8Y","5"
"1756-TEIMBG-VRM","8"
"9760-LDVQAI-6XY","3"
"3583-HKTLOS-QZ8","1"
"6646-FMTSUO-50Q","8"
"7346-VFBTML-LRE","5"
"9120-FPONCL-79U","2"
"7808-TFDGYC-QDN","1"
"9315-PCUNFQ-N19","6"
"0118-OUCHII-GSB","1"
"7145-ELAGFW-31W","3"
"6400-XUMGLZ-W9J","2"
"5626-EIVGBF-YTK","3"
"4371-BWGQZF-KF7","1"
"1783-TVBWGX-48J","5"
"2121-UEWVYT-OJT","8"
"0423-YWTIEG-ZK5","5"
"5497-ZKVJGH-Q79","1"
"6826-SSALGJ-04J","3"
"7466-PZRWAI-NDJ","6"
"0471-IWBYGB-11R","3"
"0340-LKGDQN-N7B","5"
"0680-CCDFCM-UON","7"
"6322-DUQEUQ-8TQ","3"
"4196-VTMLQK-645","5"
"9382-PYNZTH-YM3","3"
"0790-HHYHSU-98L","6"
"3287-HQRGMC-XHI","5"
"5635-KWELCP-JW9","7"
"7908-CWREYX-J0E","0"
"5131-TZTMYU-QM2","3"
"5997-WEVMLK-EKA","3"
"8493-ABKIAG-IAN","3"
"4463-KHVXLU-RJ6","6"
"7839-MRTWJM-9KX","6"
"2724-FAZIYE-AMO","0"
"0501-OMLZBC-1Z7","5"
"2572-TXSMBE-U04","8"
"7144-MLLCEU-EE2","3"
"7856-WYNHPK-95W","1"
"4834-WMMGKW-ISV","6"
"7162-PRYMIF-T6Q","5"
"9780-ZWIECB-825","3"
"3803-ZZJFFN-0WH","1"
"6805-CDCHTB-H1R","5"
"3668-GLTADN-QBA","1"
"5786-VNUBCH-9UL","2"
"5443-ZMHBXX-UIO","3"
"2613-VHCUEU-JA7","5"
"1084-EILYLI-2PA","1"
"0860-BRGALK-LLR","2"
"5447-HHWIWJ-DQG","8"
"2891-DHXSLS-50D","6"
"1379-OHIPUQ-6GN","1"
"6442-YZYPRX-2C0","7"
"4238-EOWRLS-W3G","2"
"2222-KMKXQJ-Y1T","1"
"0322-CPQONG-DO4","2"
"8432-WMJZND-A7F","1"
"9693-JKQHWU-HQL","5"
"7978-MUVABQ-NSZ","3"
"3139-CXXAJS-NUF","3"
"2590-GUXWSK-RWT","7"
"1834-TLGRSP-VFJ","5"
"8641-LPLJYF-Z0V","5"
"3263-UGTXWO-MNM","3"
"0666-LITATD-D4Y","5"
"9342-LIOJLV-1IF","5"
"0616-EJFMSY-BVD","3"
"6855-LNJYWN-Y65","5"
"7772-UISXUF-OP9","3"
"2359-ITXDHZ-FMA","3"
"7504-VTGYIL-2K7","8"
"6525-VSQAVF-QM0","5"
"7623-YAGIPO-LGB","5"
"8117-CRCVST-PFT","3"
"3114-WDOBKR-OCP","3"
"0899-FYORWV-86N","8"
"2727-VJTFSE-HOR","5"
"0719-DZEGQX-0SD","2"
"6231-VXDDMW-GJC","1"
"6504-BASSJM-G5A","6"
"8578-TWSGQD-0P1","8"
"1117-OHMKNR-Y51","5"
"4877-OZDGZH-D9M","8"
"5017-WMPJVS-YQP","1"
"2319-UBTZOU-BDO","5"
"2256-MRAMIQ-LJ1","1"
"6490-SQKMBR-9UZ","3"
"5126-WLYXHE-S62","1"
"2827-UOWJBD-SYA","1"
"1402-XVMJFP-FAT","7"
"4940-QFBTLJ-WXO","3"
"6704-LTYDYF-H8I","6"
"3168-BWUHOD-52S","3"
"0688-IJBXJA-RBH","6"
"9569-INPBJS-4DG","1"
"2379-EHJSJT-VTN","3"
"3703-UBXJNY-S52","6"
"7201-ZMDCOO-6Z7","6"
"9791-NHIEQI-ZAB","1"
"1942-HUBTKT-AMJ","6"
"9487-HTGRMD-K88","3"
"0319-KYECRA-S6I","8"
"1444-EGXRTI-10R","1"
"9000-OZEBMH-9HP","5"
"7328-JGISFG-9S6","3"
"3237-LZSIGA-9T3","7"
"7814-WBTNAB-AVE","2"
"2948-EZONZM-3BC","2"
"4672-YXVTSJ-JYI","3"
"9564-ABGIMT-78O","3"
"0916-BWPGAE-LLH","7"
"0777-RCIFPS-HEW","8"
"2322-VRHDCW-RXP","5"
"1677-FFTQYV-GNJ","5"
"9156-VTNKXY-XNC","3"
"2012-RQECJI-6PR","3"
"9440-HYZQYW-WCB","1"
"8396-JZZAGP-FB1","7"
"8031-GAIWVT-U3I","1"
"9389-DIVFAG-BWU","0"
"2688-LKNTHG-FFU","8"
"6786-HCPJTU-GSK","6"
"2433-SCDZCN-ZTU","1"
"1500-KHFJPE-Q5U","1"
"1210-DFERRV-YE6","3"
"2160-FHTFDO-9EL","3"
"1994-QKDOIY-XKP","5"
"0219-ALHPXT-GZE","8"
"8365-TUAPOY-AFJ","3"
"5763-UPPXZR-KC6","3"
"1021-BKWCOZ-SLE","8"
"0620-EOJBKD-U7E","3"
"0551-HWDDQJ-6DT","6"
"4238-ULZPRI-3SS","5"
"1868-FDNNRB-RJ8","5"
"2701-REFVHC-0WJ","2"
"4984-TXTWMO-IL1","1"
"6254-NPBPLQ-MN9","7"
"6977-VVFCPU-OHB","3"
"4528-WSDUCW-WCM","5"
"5941-FMWIQQ-540","1"
"0768-LXMQMP-HE5","3"
"9145-VOOJAV-81C","8"
"1914-CIAQRB-GG5","3"
"1396-NUQYXY-TWM","6"
"2013-ZYDGGG-M64","1"
"9045-LMVJAY-C5G","2"
"8257-ZUSJDX-QFN","6"
"6839-WSKKYK-D4T","5"
"5336-PGMTUH-ETS","6"
"4620-PJTNNY-HPV","3"
"2704-RLBHGY-MD9","7"
"7715-JQTDUG-FFX","3"
"6164-ZUOJYL-DDM","1"
"5820-CFGSKO-LH2","5"
"0594-EMVICD-E3H","6"
"0726-KBNZRH-2DR","8"
"3833-RQEFZV-E3U","6"
"5287-GQWEBQ-575","1"
"0675-TNFPMK-44B","3"
"6509-SLEQAG-75C","3"
"5393-SYOAIL-N5S","1"
"2869-XNMXQZ-101","2"
"1269-PDECAF-N66","7"
"7157-SIJCJP-JSV","7"
"2640-TFNEVP-MIP","3"
"6859-QHDZGI-0YU","2"
"9796-BYXDZX-K3X","7"
"9835-WHJVJX-VJP","3"
"4718-YJTFAH-GXF","8"
"3480-CZKKSC-W6H","7"
"4443-OGEZVI-O5M","2"
"3993-LPGYYK-ZNC","3"
"1865-LDHCGC-3C3","7"
"8747-UACYSV-BUP","6"
"9096-NFBIVO-0GI","8"
"3606-KITPFR-I5M","3"
"9593-GJQWOS-4VC","5"
"3656-QTYTTI-LK8","6"
"8816-QXSMOQ-H4M","8"
"8162-CDAFWN-2KO","5"
"2903-BCWCCA-ON1","3"
"4445-LRWKQB-08A","5"
"1911-QWFGHD-HTX","1"
"5372-BWQLHU-L2G","1"
"3194-PHOEGZ-C8S","5"
"2424-NMVTCO-2HY","1"
"8057-EOYDEN-SAO","6"
"6451-KTKDGF-O8E","3"
"5847-JFRJIM-RCZ","3"
"9998-ZGHXLK-EOT","2"
"9330-CKKNXY-Z1S","3"
"1279-LEVTHB-FES","5"
"0609-XPSOZF-LZ4","3"
"8124-GTCOFL-APB","8"
"5572-AVPLBI-UQ8","5"
"0061-IUOHXW-6TN","8"
"6029-IREOHQ-FAO","7"
"8696-ZFDBUR-ECI","8"
"9936-JXYWJK-YJ6","7"
"0579-QJEXBV-75U","3"
"3775-BVFKFE-8CR","5"
"6289-YVKMBB-CXK","1"
"6102-ISZDCT-ZAA","7"
"9232-GXUCAP-4C2","3"
"6113-SFPNVL-6VV","3"
"7176-AYTTTN-E3H","6"
"2177-TTDMKH-JM8","8"
"3536-PIRBTQ-5PW","6"
"5894-SACPFW-KMG","1"
"1193-VCEOCQ-9X5","7"
"3991-CUORUO-49K","2"
"7058-RUQVEA-KVU","3"
"2555-JWFEEQ-Y3J","5"
"1843-WNUOKN-EUL","1"
"1639-YPIQOZ-LWB","3"
"8139-CULKGH-ZS9","3"
"7619-FOJEGG-PCO","3"
"7394-ROWTJA-IX3","3"
"9769-WBWUBQ-EUO","7"
"1330-DSMYKA-BX7","5"
"1838-CNKZUB-2LK","5"
"3049-MYBYQV-SQO","6"
"7601-FNPEPR-XD7","3"
"3467-PIBLSV-KCB","3"
"3240-UZRRYX-GRV","7"
"7712-VPSAMC-J97","3"
"1248-ATKOWR-PNB","2"
"4077-CTDBEE-52Z","1"
"9807-IYGMUM-XOH","3"
"1514-XHYBLO-FAC","3"
"1567-HSKKVU-0HF","7"
"2003-DHEWXA-JM3","1"
"4984-ERRGVF-1YB","5"
"6730-KNNEUW-G3R","7"
"6269-CNSEKH-JCD","3"
"8256-HDNYUD-YZL","5"
"7842-IOOPJQ-LS8","1"
"8090-AJBTVR-93H","1"
"9362-OENCQU-O6Z","5"
"1065-ROYFCB-X3F","3"
"7407-GMEPAH-G5Y","7"
"6414-FQBWNG-XFE","1"
"2028-YOCSIE-4NA","1"
"4150-CVJKRV-XXO","1"
"5631-UIAMMM-8EN","1"
"0283-BOIKUR-4YP","6"
"9155-FBCWQW-GZ8","5"
"3477-OLAVME-I1N","7"
"2663-SSYYDJ-W8E","3"
"5684-IVZPXA-X75","1"
"7535-SELYBB-VVX","7"
"9867-QSQZPJ-A1Y","3"
"1329-JIXMXF-UJ3","8"
"2781-SZVMVQ-1LQ","8"
"2110-QHIRWX-GXY","1"
"6067-IYSKHZ-6JM","5"
"6681-BBHXAH-UTM","8"
"2772-QVASQC-36Q","5"
"2794-VHQHIK-XRR","8"
"9925-OTDOXL-HJ9","0"
"8319-QEUOTE-5VG","1"
"3358-WRRDFD-RVJ","3"
"8628-ULBCLY-YNT","8"
"3055-ZFHSJB-OXJ","8"
"5933-OFIMTK-21H","8"
"4471-MSBQBN-I8R","1"
"7159-CXDKXU-ZVL","8"
"7229-IMIZDQ-IKB","1"
"6802-YCUCPB-D14","3"
"9316-IVCNSL-MPG","8"
"1352-ICMDJF-IEH","5"
"9539-DKJEEL-TPE","6"
"9165-SREVIU-CDN","3"
"1621-WWIGLL-ITO","1"
"4547-XZGHXA-2E8","3"
"0368-XOWDFM-1CR","5"
"3646-KWPMLI-9I2","2"
"6565-ZMNCTL-BRB","3"
"4340-GZZPWF-0RG","7"
"5028-UEGZHI-TT1","1"
"3772-KZOCCQ-Z7W","5"
"5227-CWHSJP-EAL","5"
"5620-QUYLOY-IFH","3"
"6144-ILITLP-IL6","5"
"7069-TRYJEB-868","3"
"7311-MYHRLP-TH2","3"
"2760-QYCCNH-1QP","8"
"5962-DYQMXZ-AVV","0"
"3562-CEMATP-TXV","1"
"2452-MIFIDG-ZVG","1"
"9642-CYUNYX-LPY","1"
"0016-XBFXXW-2G0","3"
"9543-EJFNCH-1PK","1"
"1722-GIUGYH-FMP","1"
"8403-BESKUS-UZZ","7"
"1480-RXDDLX-RUO","3"
"0172-DKBDDS-6T5","3"
"7355-PBEBVW-5BG","1"
"1739-SLRRCS-I6Q","2"
"0756-PQWTXG-M9F","3"
"6561-EOIILF-QKR","6"
"9925-XHHURD-XVV","3"
"8344-XAYROR-07W","3"
"8711-JOPRPU-AU6","2"
"0524-DGNLNI-VQM","2"
"9581-DYJTQD-B85","3"
"6086-QLXKZB-P8C","1"
"0195-FXTDDT-7OJ","3"
"2625-GKYBHV-6VK","8"
"7751-YUBERY-3UE","1"
"9455-WQIVOC-2F7","5"
"5901-KJGWAL-MWZ","8"
"4523-IIDSYM-ANC","6"
"6060-LKJICZ-JEM","3"
"1196-GAUURS-3CL","3"
"3657-ZNSIXZ-A02","6"
"2551-GFSNZU-HAE","0"
"5173-GGPXIF-Q5D","5"
"6495-JTWSUN-4IL","6"
"5622-IVRSCE-OF8","3"
"2902-MXSULL-QQY","0"
"4628-JAFKRH-KX3","3"
"4965-JBQTXL-X2C","1"
"8485-MQGPZC-SMF","3"
"4701-RYFQNE-JMD","6"
"4694-EIJDQG-FT4","5"
"3477-CTHOBG-VL2","2"
"3820-FTKKWP-LH9","1"
"2622-QMMTOD-I14","3"
"2173-PGDSCF-871","5"
"9320-MBBQEY-3EF","3"
"0110-DOBQFH-3F6","1"
"4656-GRFFDC-Z0Y","3"
"0726-WUWWSP-PE1","8"
"9460-AYJSSQ-N4Z","7"
"8304-OFKZNL-X7O","3"
"0275-XIRSOP-4TX","3"
"8885-BDFXOQ-IDU","5"
"5641-QCKGRL-8EA","8"
"3902-TZAHXC-1L6","2"
"0226-VHPBUL-OSQ","8"
"6326-NLSAHF-9WY","5"
"6778-XWOGNL-3IH","7"
"5213-FLCFRD-ESG","1"
"2003-SAIVMS-I93","1"
"9321-XXHBOE-6V7","7"
"8461-NKNYYN-7KK","3"
"5015-IYTEBF-TB1","3"
"3253-CXDDUO-5DR","3"
"2294-GVXBWL-C1X","3"
"8671-AKJOZO-KLR","6"
"0095-KRZMOC-CAZ","5"
"4024-AVSJAF-CW5","3"
"8998-XVAOZU-5HS","5"
"4607-BBLWAC-7UE","1"
"7002-PINHGY-1E8","3"
"0811-CULVSA-AJ5","1"
"6681-ANQGYY-RWO","1"
"7517-WZGPUQ-AFB","2"
"4565-UFYIEZ-8GO","0"
"4692-JIREVP-Z94","1"
"2309-DZFZEO-829","3"
"7820-COTUJZ-Z9E","1"
"3684-LILJDH-WMW","1"
"6685-BIRGEH-EDC","3"
"2646-PARGYE-3C0","6"
"8881-PUMSSQ-I6M","6"
"0014-DOIOFX-LXB","7"
"9027-TKELQJ-G8T","7"
"7929-CNACHO-4TI","3"
"5624-MVOTMD-3ZK","1"
"2729-KBQJSU-J3G","1"
"6832-RCRBEP-LNU","8"
"8320-RHDUKH-ZP6","1"
"0216-UIFHNQ-BJY","1"
"7009-RVWJOA-T00","5"
"4767-FSLFFH-VN4","1"
"8487-TEPZCO-AVW","1"
"1463-QKIGZO-L8V","2"
"0529-XXEMED-6KA","7"
"5854-VYBQTS-I6R","1"
"8226-HNWGCG-CLH","8"
"0155-UEFNCR-63E","8"
"0907-TDBVNN-ZAT","3"
"9069-XTCDOO-RZV","8"
"9030-QBAJPQ-HZS","5"
"6638-EFQZPZ-LEF","8"
"4115-BROICQ-NPR","1"
"1086-BRCOIY-6YI","8"
"2331-DUFLLA-PEI","8"
"3773-KVEXBK-FO7","5"
"6694-YEXWSZ-BAM","1"
"4542-HCVKJI-DSZ","3"
"7467-XDQZVE-59X","1"
"5602-YCSALJ-QJZ","7"
"1180-HTEUWU-TUM","7"
"0078-GEDTVZ-ZZ6","3"
"9246-ETXIBX-CV7","5"
"2340-KFPYAE-47B","1"
"0585-QPITZR-2EL","3"
"2774-OKFIRM-K8F","3"
"8915-VIIEDV-0KB","1"
"4811-FJBCKC-44V","1"
"9786-HNOEUR-LOL","1"
"1615-UWOQCF-02I","0"
"7221-OCCOZV-GNM","8"
"5144-LXEIEA-BS1","1"
"3168-XCWOBR-AAY","8"
"4540-LYNWIF-D4Q","3"
"3669-OLWGCO-UCB","3"
"3390-EDOEGF-92Z","3"
"0794-CXDAKY-EXK","3"
"2868-EXFXBT-1O7","3"
"0712-NEFFGC-V5H","7"
"8454-PPQHVD-6TF","1"
"4598-IIQRSL-BW6","7"
"6628-YRFILT-9TG","7"
"5351-CLYUWC-N1M","5"
"1022-EYKYXK-V91","5"
"3198-GUVUXE-PTD","6"
"7834-WAHXLL-K53","3"
