"Customer ID","NumberPlans","NumberSubscriptions","NumberDevices","NumberServices","MonthlyDataUsage","StreamingHours","VoiceServiceUsage","TelecomProviderTenure_months","kmeans_segment"
"9879-IDPVNI-ISP",0,1,1,0,0,20,24.15,20,"1"
"3296-BHBGTB-IGY",3,4,1,4,68.2,21,55.05,72,"6"
"1753-NUYMQC-C28",1,3,0,2,0,11,32.4,59,"2"
"7870-JCNOTH-I06",1,0,1,1,0,18,29.7,32,"1"
"1543-YZTNSD-L60",1,2,0,0,0,21,73.35,71,"2"
"3664-BLRUZH-TSB",3,4,4,3,37.35,21,8.55,11,"3"
"1718-SZYBWH-T7Z",1,0,3,0,0,23,22.5,39,"4"
"0290-YJPOKT-GVX",1,3,0,2,0,22,26.1,42,"2"
"7936-SDSWCJ-GJA",1,1,0,0,0,17,32.25,57,"2"
"7765-YLXIJG-P8K",0,1,1,0,0,20,9.9,17,"1"
"4483-YICDMQ-5BP",1,0,0,0,0,16,12.6,12,"1"
"4836-LAAOMK-Z6P",2,2,3,1,0,22,44.25,42,"4"
"0720-ILVWYZ-PLF",2,0,3,1,0,25,11.85,20,"4"
"2056-QRYERZ-MQ5",2,3,0,3,29.4,13,33.6,36,"3"
"2485-GZOUWR-5V2",0,1,0,0,0,19,7.65,11,"1"
"2683-DBNVBL-NWC",1,1,1,1,0,27,27.6,34,"1"
"7355-UODSBR-6W5",4,4,4,4,53.55,20,31.2,43,"6"
"6100-RHTRZH-W99",1,1,0,0,0,21,22.35,43,"1"
"8680-CAWJBT-YV6",2,2,1,2,0,12,66.75,61,"2"
"8056-NQNZGC-J01",0,1,0,0,0,21,8.7,7,"1"
"4912-DJHONI-IRD",1,0,0,1,0,21,48,48,"1"
"1939-FFNTHQ-TG5",0,1,2,1,0,27,28.8,27,"1"
"1500-WZPUFV-C19",1,2,1,3,0,25,37.8,32,"1"
"3486-QSUKNP-SMJ",4,1,3,2,26.85,20,18.45,18,"3"
"5159-THPMDO-NUS",2,3,2,0,0,16,27.15,23,"4"
"4014-VBNRDY-ALW",1,3,2,3,0,17,8.7,4,"3"
"4302-GUZPUB-8Z0",4,5,4,4,45.1,17,92.85,60,"6"
"9135-DNNOYH-BU8",3,3,4,1,0,20,29.55,20,"3"
"2654-URCDHG-QT8",1,3,0,3,0,23,68.1,58,"2"
"7860-CUKYPE-ZLS",3,2,3,0,30.9,26,32.4,43,"4"
"5676-ZCWWCJ-RWG",4,1,3,3,34.6,14,19.5,15,"3"
"8152-FELMGR-C69",1,2,2,0,0,18,16.65,32,"4"
"0890-ZDDWQO-9XU",0,2,1,1,0,24,29.7,26,"1"
"0535-BTBVCI-2I2",1,1,3,1,0,14,18.9,5,"4"
"1228-QERHZX-R5A",4,4,4,4,57.2,16,27.3,44,"6"
"3868-FPFRLD-YYD",2,1,0,1,0,16,243.15,72,"5"
"1137-EICIKJ-1B2",1,2,0,3,0,19,10.8,7,"1"
"0206-XOPTXB-VSG",1,1,0,0,0,18,80.7,69,"2"
"8089-LRMYSL-V0D",2,0,3,1,18.75,21,8.55,3,"4"
"0827-TORUXF-QKV",3,2,4,1,22.5,13,22.65,20,"3"
"6455-AFPJKM-U2Q",4,5,4,4,50.8,20,69.9,70,"6"
"2445-UMQEJQ-FSW",1,2,0,2,0,21,105.9,71,"2"
"6745-DRHAFX-2OY",3,1,3,0,0,18,36.15,61,"2"
"3129-DIQWPF-FQ7",1,1,1,0,0,23,18.75,41,"1"
"0612-AVLPOY-PHN",3,2,3,2,0,22,55.65,59,"2"
"6061-UNBRFN-IJ4",2,1,0,0,0,30,23.85,35,"1"
"8192-KGIWOD-9EL",0,0,1,1,0,18,52.65,33,"1"
"9394-RHYZUA-QZ2",1,1,1,0,0,0,11.1,24,"1"
"2546-GBZZFM-S9M",2,2,1,1,0,27,18.3,15,"4"
"8570-VCWJTN-3VL",1,2,0,2,0,23,6,5,"1"
"2978-DVFGBI-RFJ",4,4,2,4,53.85,17,24.45,54,"6"
"2173-JHAAJO-Z0T",4,5,3,2,44.55,23,44.1,48,"6"
"9029-VSHQPW-JG3",4,4,2,4,38.25,21,28.5,45,"6"
"4300-WWXJNA-95I",0,1,0,0,0,21,11.1,5,"1"
"1238-OJWCMS-SF4",1,2,1,2,0,22,17.85,10,"1"
"8222-FBBPEJ-23W",1,0,1,0,0,23,45.9,53,"1"
"5132-NEBOAE-EA4",4,5,4,4,24.8,20,9.3,3,"3"
"2850-PRUJVG-1Q2",0,0,0,2,0,21,21.75,35,"1"
"7843-BGIVYS-A4G",1,0,2,0,0,20,16.65,11,"4"
"8119-LXVQIN-XGC",2,0,1,0,0,17,23.1,35,"1"
"0424-AIXCMU-CMQ",4,4,4,4,39.15,13,8.7,21,"6"
"9376-KIITIR-4VN",2,2,2,0,0,22,90.15,70,"2"
"9889-KISZOV-DGP",4,2,3,0,40.65,18,66.45,54,"6"
"5240-DIDRFM-4O3",2,2,1,2,0,16,108.45,72,"2"
"5074-CYFMOK-K4T",1,2,3,1,0,19,20.1,21,"4"
"1167-TMYMHM-O7N",4,4,3,2,24.95,12,48.9,48,"6"
"2735-PDKKEG-P4W",1,0,0,2,0,19,26.1,35,"1"
"0868-HVDQLI-HF1",2,2,1,0,0,19,53.25,47,"2"
"2112-AAZKII-Z8W",3,5,4,4,43.65,19,36.45,54,"6"
"0967-QDJNGL-30V",1,1,0,0,0,19,45.3,61,"2"
"0718-JLNUTY-R9X",1,3,1,3,0,20,34.8,64,"2"
"1276-WYEMRN-BP6",4,3,4,4,49.65,15,21,16,"6"
"0550-RZEUTR-978",1,2,3,2,0,18,8.85,8,"4"
"2728-IVRGQO-IPZ",2,3,2,0,0,21,64.65,63,"2"
"9744-IIOOQN-C6R",1,1,3,0,0,21,12.15,8,"4"
"5040-CLPJWX-5TO",4,2,3,1,30.85,24,49.35,53,"6"
"3699-ZFILHX-5WP",4,3,1,4,41.85,22,33.3,53,"6"
"8991-KZUKTA-H55",2,2,0,0,0,0,55.65,47,"2"
"7576-YDRPDI-5L0",4,3,4,1,39.6,15,88.5,70,"6"
"2288-RENDWA-WQQ",0,1,0,0,0,21,34.5,50,"1"
"6489-LCSMYS-9G1",3,2,1,0,0,31,64.65,68,"2"
"7844-UWFOPS-U1S",2,1,3,1,0,20,30.75,18,"4"
"9876-FBGIGP-VL3",3,2,3,0,0,24,82.95,60,"2"
"9043-MHPGSN-SE1",1,1,2,3,0,27,20.7,37,"4"
"6613-IIXGXL-LHF",1,0,1,1,0,21,37.35,42,"1"
"7524-HPTQJM-SOS",2,1,0,0,0,24,35.25,59,"2"
"4637-FNDPRW-GMA",2,2,0,1,0,22,38.1,53,"2"
"6158-MAYKTG-TE4",1,0,2,1,0,26,17.4,7,"4"
"7675-HUOAAV-4L0",1,3,1,2,0,21,67.65,60,"2"
"9428-RJROQX-SET",0,1,2,1,0,14,8.85,3,"1"
"2082-VWNHYB-KNG",0,0,0,0,0,22,11.4,7,"1"
"8934-HFHAKV-H2L",2,3,2,2,0,23,29.85,44,"2"
"1909-LZTQBC-0D7",1,1,2,0,0,18,14.55,5,"4"
"1618-XLOREQ-Q4Y",2,2,0,1,0,16,65.25,71,"2"
"7126-ILFAMY-PP2",0,0,1,0,0,18,22.35,33,"1"
"6428-RXOYFV-DHO",4,2,3,4,41.2,16,57.9,62,"6"
"2727-QLKEXR-NSO",3,2,2,2,15.25,15,11.7,6,"3"
"8220-CFTXTM-GNK",1,1,1,0,0,19,31.95,48,"1"
"7495-PRHWVG-ZVM",2,3,0,3,0,25,177.9,71,"5"
"2745-RNCJOU-ERZ",3,1,2,0,0,19,214.05,72,"5"
"6272-XHEHQD-H5E",3,3,2,4,18.55,13,7.95,2,"3"
"6745-XOSOPD-7QB",1,2,0,2,0,22,21.75,34,"1"
"3345-ECUNPH-BRC",0,1,0,1,0,21,6.6,14,"1"
"9806-FPJFJU-VT8",0,0,2,0,0,19,5.7,2,"1"
"1682-XDZYGW-C0V",1,1,0,0,0,20,29.25,39,"1"
"9482-DUHRYC-8XB",1,3,2,0,0,26,32.85,22,"4"
"8752-ILSFDO-GD9",4,4,3,4,56,24,130.05,68,"6"
"4995-LHPQCW-XK1",3,3,1,2,0,20,45.6,71,"2"
"5786-JJYPPE-HFO",1,0,1,1,0,24,16.95,2,"1"
"9621-GVBWNE-B55",1,3,0,1,0,19,28.65,48,"2"
"8133-JPYKOC-BOA",3,2,2,3,34.5,17,19.65,33,"3"
"8086-EYIICX-HYF",3,1,3,2,21.05,21,20.4,23,"3"
"7472-APJCOH-8H7",1,1,0,1,0,22,23.4,36,"1"
"5538-MQIWAV-SZJ",3,4,4,3,46.65,23,12.15,9,"3"
"4287-JVUYUU-1CQ",2,1,1,1,0,20,27,53,"2"
"0474-WEIVTV-8R5",1,2,2,0,0,14,11.4,5,"4"
"5471-GBNZIE-DXZ",3,1,2,0,0,22,39.45,51,"2"
"9873-WQTSZT-XNM",4,4,3,4,41.05,22,27.9,37,"6"
"9274-WMSVYS-8MF",4,3,2,4,22.25,19,33.3,45,"3"
"4222-SYMXWB-PI0",0,0,0,0,0,0,16.5,28,"1"
"9509-TWYLDW-KW9",1,2,0,2,0,17,8.1,11,"1"
"5170-CWVIZN-JJK",2,1,0,0,0,29,44.85,66,"2"
"4694-ZQOGHO-5NZ",4,5,4,4,37.45,28,25.2,25,"6"
"7445-PDSUIT-GQ9",4,4,4,2,38.75,26,23.1,14,"3"
"0937-WRGIIM-2QW",4,3,3,4,49.9,29,54.45,23,"6"
"9647-ZVHKCG-MXR",2,2,4,2,26.5,13,5.25,3,"3"
"5946-TXEIJU-A2L",4,4,2,3,35.6,26,13.8,42,"6"
"1699-DODRBN-UUJ",2,3,0,2,32.95,16,58.8,51,"2"
"7727-CBFLVV-MUW",0,0,0,1,0,22,30.15,50,"1"
"0880-QQGCEQ-8O2",4,4,4,4,63,26,36.75,57,"6"
"1386-HYBNQI-7UZ",2,3,0,2,0,15,46.8,68,"2"
"3280-RLJPCC-KSZ",1,1,0,1,0,21,38.55,44,"1"
"6912-AWUQTC-MGN",2,2,4,4,0,10,5.7,4,"3"
"1937-RPSMUC-MG4",3,2,1,0,0,12,28.35,62,"2"
"4802-SSTLBG-RCC",3,2,2,4,32.65,16,11.7,11,"3"
"3423-BXFHPT-GPZ",1,0,0,0,0,28,34.2,58,"1"
"5491-LGPCCS-9AV",1,2,3,1,0,17,16.8,31,"4"
"3459-ZJAVNI-CY9",1,3,2,2,0,24,21.6,15,"4"
"2012-JKFDFH-E4N",4,3,3,3,44.55,14,43.65,60,"6"
"5745-RVDSFL-9KO",1,3,0,2,0,23,17.4,21,"1"
"8642-OQPPOH-ANY",4,4,4,4,34.2,16,11.1,6,"3"
"7143-JRRAQA-EZ5",0,1,0,2,0,13,3.15,2,"1"
"8138-BMCTXB-B2A",3,3,4,4,42.6,14,59.1,53,"6"
"5504-BLDWOO-GFH",3,4,4,4,41.75,28,19.65,20,"3"
"4381-DVQONV-5D9",0,1,0,1,0,19,38.7,44,"1"
"0902-YHBCII-FN1",1,1,1,1,0,22,53.7,67,"2"
"6748-SPDOSP-5FK",2,1,2,0,0,27,39.6,60,"2"
"9671-WTYPVQ-HYH",0,1,2,0,0,12,10.95,13,"1"
"9052-OTJSXS-DGW",1,2,1,2,0,22,7.35,5,"1"
"8180-JVQZIH-2FR",1,2,3,0,0,26,16.35,21,"4"
"5001-GVAUYC-SDL",0,0,0,0,0,18,26.4,20,"1"
"8584-WFWZMU-7MD",4,3,3,0,33.15,23,72.6,71,"6"
"6765-FEIEKD-M1L",0,0,0,0,0,25,37.95,49,"1"
"6957-RWZCLU-PDD",2,4,3,2,16.95,26,7.05,7,"3"
"8147-UHXWLY-E0E",2,1,2,0,0,0,35.85,41,"4"
"0140-CCGMEW-LAS",1,0,3,0,0,23,7.5,13,"4"
"8458-ZNONLP-7AN",4,4,3,4,52.5,20,36.3,58,"6"
"0771-LRAAQG-O19",4,3,2,2,34.35,16,53.85,62,"6"
"8199-MOWDXQ-I84",4,5,4,4,134.45,18,64.5,72,"6"
"3681-CUNOXM-OU5",2,1,2,0,0,22,56.85,65,"2"
"8396-BZWCUW-L65",3,2,2,1,19.4,18,12,2,"4"
"2029-UWAXQR-GJC",2,3,1,2,0,18,78,70,"2"
"0255-GKHBCO-T2C",1,2,1,0,0,19,66.6,37,"2"
"5606-TKRKFE-DMZ",2,5,3,3,0,15,20.4,64,"3"
"1083-CDPIPL-6WB",2,2,2,2,0,21,9.9,2,"4"
"4565-XBULTL-4TI",2,3,3,4,32.8,25,43.8,28,"3"
"0144-YKOEQZ-47I",2,2,1,2,30.45,26,19.05,18,"3"
"7915-XTMPOV-KMN",1,3,2,1,0,29,19.35,18,"4"
"3451-IFSLIR-IY6",2,4,4,4,32.7,0,5.25,1,"3"
"1279-NZUIEV-QK5",1,2,1,2,0,18,19.65,7,"1"
"1324-NCYPKT-S21",2,0,3,0,0,21,32.85,54,"4"
"7406-DHAGWP-Q8N",1,4,3,4,0,20,13.8,16,"3"
"7270-VFFKKK-IA4",4,4,4,4,67.65,15,16.8,28,"6"
"1544-QTSJCY-A59",3,4,4,4,26.35,24,13.8,30,"3"
"4959-NYYXHA-GMN",4,3,3,2,27.2,18,20.85,14,"3"
"0490-NIIOCS-NBA",4,4,4,3,59.65,26,38.85,38,"6"
"8127-XWSRLA-YJH",1,1,1,0,0,25,28.8,46,"1"
"6592-GQOCBM-JTY",1,2,3,0,0,22,9,12,"4"
"1065-BWJXYQ-V5E",2,1,3,0,0,13,27.9,35,"4"
"6618-NDOUFC-UPO",3,3,2,2,0,21,27.45,67,"2"
"7165-XBBEDL-H2Y",3,2,2,0,0,26,61.05,61,"2"
"5645-HXJQGX-G5C",2,1,3,2,0,15,10.65,4,"4"
"3205-RLFANE-F8N",1,2,2,1,0,17,28.8,33,"4"
"0639-AWCJZD-NVF",2,3,2,1,0,0,56.7,47,"2"
"5108-FDPWWG-WO0",1,2,0,0,0,14,96.3,70,"2"
"0342-ZGHGJT-9OL",2,3,1,1,0,15,12.6,8,"4"
"1889-TEMGVP-F4B",1,1,1,3,0,22,48,39,"1"
"7452-LHMCQF-Q3J",1,0,1,0,0,23,28.05,39,"1"
"1123-TFVLIA-C6F",3,2,1,0,0,0,92.25,65,"2"
"4050-QDYQAT-KRZ",1,2,1,4,0,25,19.8,24,"1"
"6738-QPDWSF-94T",2,3,1,4,30.75,16,34.35,20,"3"
"5818-QGNWFO-WG9",2,0,1,0,0,19,13.5,19,"1"
"4127-FXKNGV-3HP",2,2,1,3,0,16,90,58,"2"
"1226-LBGDPO-XZ6",4,3,3,3,38.8,15,83.1,71,"6"
"1185-HDYZLU-09O",2,0,0,0,0,18,36.45,62,"2"
"6572-WBWIQP-FTE",0,1,0,0,0,21,15.15,11,"1"
"0740-RKMLMA-841",1,0,1,0,0,23,10.95,12,"1"
"1387-YTTEPG-UWM",0,0,0,0,0,21,15.9,18,"1"
"2726-JQACBX-VTZ",2,2,1,2,0,22,45.3,44,"2"
"6495-YYHFOG-2ZD",3,4,1,4,31.75,24,63.6,61,"6"
"6082-ZTDRNG-W1I",1,1,1,2,0,21,38.25,51,"2"
"8590-ODBHMF-7EP",2,3,4,2,28.1,21,15.9,23,"3"
"4113-SDMMYG-G8Z",4,4,4,4,32.05,17,21.6,18,"3"
"9246-LLUDZC-NK7",1,1,2,2,0,20,38.1,20,"4"
"1707-MZDKNH-2Y0",1,2,2,0,0,16,20.55,8,"4"
"7898-VVDOKL-C9F",3,3,3,3,0,18,20.7,45,"3"
"4744-PXITHF-915",4,4,2,4,41.1,18,115.95,62,"6"
"3120-WKGJZA-3O5",2,0,3,0,0,20,41.1,46,"4"
"6454-DJXEDN-YR3",3,2,3,2,0,18,28.35,37,"3"
"0721-UPHBYA-KDA",0,2,0,1,0,13,14.85,16,"1"
"4706-MHDIDJ-AN6",2,1,1,0,0,22,187.5,72,"5"
"1181-IYWSXJ-S0C",3,2,3,0,0,26,117.6,69,"5"
"1541-VVBZZE-2V2",2,2,1,2,0,29,116.25,71,"5"
"8632-GOCPQE-72H",3,1,1,0,0,18,22.65,34,"4"
"9402-KGKHDE-WVK",1,2,0,2,0,20,23.4,40,"1"
"4450-XGEADS-DGC",1,2,0,2,0,16,38.55,42,"1"
"1866-CKCXLR-VFF",3,3,3,3,0,20,25.5,42,"3"
"0417-AAEGSX-04Q",2,3,2,4,38.6,28,5.85,5,"3"
"2432-GMKJZY-WRF",0,0,1,0,0,17,21.15,23,"1"
"7305-NXHYEK-ON9",4,4,4,4,43.95,25,18.9,25,"6"
"9953-WBREQG-X9M",3,4,3,1,0,17,32.4,43,"3"
"4001-AOWFME-CMG",4,4,4,4,93.55,19,57.75,68,"6"
"5334-ZONESS-G7E",4,5,4,4,57.7,25,23.1,65,"6"
"0900-YMDOLS-JXB",1,1,0,2,0,18,29.25,67,"2"
"9784-YBTNDX-GDJ",0,2,1,0,0,17,14.7,17,"1"
"4178-MOLGSG-0HA",3,2,3,4,40.65,16,17.85,32,"3"
"7510-GBZSHE-YEY",3,4,3,4,37.95,20,13.8,6,"3"
"3417-OSBVCO-THV",4,4,4,4,82,22,19.65,25,"6"
"3701-JVVYQP-0NB",2,2,1,3,23.3,20,40.95,34,"3"
"9297-HQVEUE-27S",1,3,0,2,0,10,94.35,47,"2"
"3759-NJNISE-MZD",3,2,3,1,26.25,21,25.5,21,"3"
"6618-VYIFIC-4GS",2,2,1,1,0,20,69.75,67,"2"
"8602-EFMEHA-L7G",3,4,2,4,31.3,20,15.15,16,"3"
"1396-PZLGFC-LGF",2,3,3,2,0,20,17.85,48,"3"
"3089-JEPOZU-08S",2,3,2,1,0,21,26.1,23,"4"
"0214-ZEXCAK-747",4,5,4,3,30.85,25,35.7,52,"6"
"2001-PQRNIW-35X",3,2,4,0,0,18,72.45,71,"2"
"1252-QTHRSG-RSZ",0,1,0,0,0,20,24.15,11,"1"
"4591-JGMXKX-4JY",1,1,1,0,0,21,68.85,63,"2"
"9408-BETJHC-E3P",1,2,0,2,0,24,35.85,56,"2"
"0531-HLUVAC-424",0,0,0,1,0,15,32.85,24,"1"
"7258-EITHCE-LTC",2,4,2,2,0,18,21,27,"3"
"3575-PFXTFH-GC8",3,2,2,3,0,13,61.05,68,"2"
"3248-BOHSKN-12L",4,4,4,4,100.3,11,25.5,30,"6"
"0216-HRADQP-WS4",3,3,2,2,35.05,30,48.9,41,"3"
"8530-UFAWAZ-9DK",2,2,2,0,0,24,51.75,61,"2"
"9756-ZVYPOX-JIM",0,0,0,0,0,17,15.45,12,"1"
"4150-YPGHUS-A59",2,2,2,1,0,17,23.25,42,"4"
"7852-XHVHXE-S8D",1,2,0,2,0,24,6.9,2,"1"
"8171-TBOJEM-5KE",4,4,3,2,40.05,18,36.75,42,"6"
"8945-DFYLDV-HE9",0,1,3,0,0,16,8.7,26,"4"
"1522-RFXLTU-173",3,0,2,0,0,26,32.85,52,"4"
"5963-HLGPAN-XZX",3,3,0,2,32.55,15,45.9,57,"2"
"7774-GNFZTN-SJR",1,3,0,1,0,16,69.15,60,"2"
"6099-XKIMSD-LAH",2,0,2,1,0,18,28.65,53,"4"
"1890-HNWCEI-0ZL",1,1,0,0,0,24,46.8,59,"2"
"7932-GMZJZV-P12",0,1,0,1,0,22,11.85,31,"1"
"5507-EJEVSW-2QX",2,3,1,3,0,23,72.6,70,"2"
"5489-JDEHRQ-314",2,1,0,0,0,21,189,72,"5"
"6395-NQKEME-E6N",3,3,2,4,22.95,13,25.35,18,"3"
"2289-LJGECZ-2ZM",1,0,2,1,0,16,15,13,"4"
"0871-BNHGXE-S85",2,3,4,1,0,14,19.05,20,"4"
"7321-QQOGGJ-OSE",2,2,2,0,0,20,7.35,3,"4"
"5569-YTISZR-M2O",0,0,0,1,0,20,24.75,26,"1"
"6152-KPRGTZ-ZVJ",2,1,2,1,0,15,13.95,7,"4"
"9800-TSVDJH-FJX",3,3,2,4,35.65,16,66.45,35,"6"
"3589-CAYBPB-PS0",2,2,2,0,0,12,52.05,63,"2"
"1238-AJDOQQ-RYL",4,3,3,3,28.95,23,53.55,64,"6"
"3886-TMAJOL-WXW",2,2,2,3,0,19,16.95,25,"3"
"6320-XCYEGF-4VT",0,0,0,1,0,21,16.8,7,"1"
"1906-NRWEYB-E31",1,1,0,1,0,18,28.35,59,"2"
"7557-KXMZNV-PU3",1,1,2,0,0,22,13.5,7,"4"
"2521-BKEFER-MS1",2,3,2,3,0,21,64.2,72,"2"
"6605-HMUAQX-UP2",2,2,2,1,0,27,22.8,19,"4"
"9955-CVMUZH-O6X",2,3,1,2,32.2,15,69.3,71,"2"
"0066-PXANVZ-DFW",2,3,0,0,0,22,140.25,72,"5"
"2172-GUETOD-J7Z",3,3,4,4,24.4,17,11.25,20,"3"
"0209-YYAIJN-RVU",1,0,1,0,0,22,18,27,"1"
"6496-YKBPWT-QSZ",2,2,1,1,0,19,94.2,63,"2"
"8580-NWOECM-8O1",2,2,0,4,23.35,20,46.35,51,"2"
"2897-SQTLBT-DO7",2,2,2,0,0,12,93.3,72,"2"
"8512-RRDZYC-GKB",2,2,0,0,0,11,82.05,51,"2"
"9268-EGPXPL-52P",4,4,3,4,39.3,17,16.35,57,"6"
"6036-DCOPOQ-ZGH",1,1,1,1,0,10,12.15,26,"1"
"1518-USSGDF-5HT",2,1,1,0,0,22,86.55,52,"2"
"7374-ZDEGRQ-AQ3",0,0,2,0,0,17,22.8,18,"1"
"7108-GCYNDW-XU0",1,2,2,1,0,10,31.8,18,"4"
"3557-SBVNER-SYE",3,2,3,1,21.8,21,40.35,20,"3"
"5534-HASUJQ-Q8D",3,3,3,3,0,19,32.55,47,"3"
"7991-ZUYIPT-RFE",0,2,2,0,0,25,12.15,13,"4"
"9968-VJKTZG-NNZ",2,1,3,2,0,19,19.5,27,"4"
"1216-WSOBDB-69I",1,1,1,0,0,29,62.4,60,"2"
"4842-BJNNVJ-ZPB",1,3,1,1,0,21,45,56,"2"
"0024-UQUVXG-79W",4,4,4,4,79.95,16,15.45,9,"6"
"1100-XGRFKL-MO7",1,0,2,0,0,23,17.4,8,"4"
"2908-KXQYHB-USZ",1,3,0,2,0,14,49.5,56,"2"
"3236-TRSCFR-D94",2,1,0,0,0,30,43.95,70,"2"
"3705-WGWJYH-PDR",3,3,3,0,0,17,41.1,51,"2"
"0539-PCXWPK-UHA",0,2,1,0,0,20,30.15,17,"1"
"0432-HSXSTK-GUM",3,3,2,3,29.95,22,17.85,23,"3"
"5514-VQRIBQ-67J",4,3,2,3,34.4,18,28.5,48,"6"
"6292-NRQEAR-DJ2",4,4,3,4,31.55,6,34.8,33,"6"
"4119-CVVRLR-GX5",0,1,0,2,0,27,12.6,12,"1"
"6312-ESUBSO-2JB",2,1,0,1,0,22,64.05,65,"2"
"3301-QNFJQS-QOS",1,0,0,1,0,26,16.05,7,"1"
"7712-CRYKYM-PWK",0,3,0,2,0,19,30.75,52,"2"
"7499-JIRMYX-EU7",3,1,2,0,0,18,23.1,41,"4"
"3615-TLLDOM-3IM",3,2,2,2,0,22,31.35,28,"3"
"6543-FOJEQC-NLV",4,3,3,4,49.1,16,25.35,16,"6"
"7905-XHHBUD-Z8U",1,0,0,0,0,15,25.2,33,"1"
"2610-YGEKFL-GHX",1,2,0,0,0,21,43.5,47,"2"
"1930-FVKBNA-ZNU",4,5,4,4,61.3,21,93.9,44,"6"
"0958-RBGAWF-RK3",2,2,3,2,0,15,11.4,16,"4"
"1917-XSFHUJ-81B",1,2,3,1,0,14,9,34,"4"
"3493-KLVGST-NJE",1,3,1,2,0,18,35.1,61,"2"
"0609-DBWPTV-Y6C",1,3,3,0,0,17,11.1,2,"4"
"5142-LSPSGF-YV3",1,0,2,0,0,24,19.65,9,"4"
"3925-TLDSPA-F84",1,3,0,2,0,20,66.15,72,"2"
"7910-TEZCWO-7AN",1,3,0,1,0,17,12.3,9,"1"
"1383-AGUJAQ-A6E",3,5,4,4,69.6,10,28.95,48,"6"
"2759-ISJTJL-ZCJ",3,4,3,4,28.1,19,6.9,8,"3"
"7150-VIJPXR-SP5",2,3,3,0,14,20,19.8,9,"4"
"7951-FEZLEW-P7K",0,1,0,2,0,20,18.3,20,"1"
"4686-ZUITAG-JEE",4,4,1,2,45.75,19,131.4,72,"6"
"3606-RKGUFR-ZO5",1,1,1,1,0,16,22.95,43,"1"
"3683-KFUDQK-1LJ",4,2,4,3,27.55,21,48.15,45,"3"
"8660-WIUHTN-TO5",2,2,2,0,0,24,22.65,49,"2"
"5554-NCBAIT-OK4",4,3,3,2,44.15,11,225.6,69,"5"
"0930-WZBNZG-WXV",1,1,3,1,0,17,10.8,13,"4"
"0409-MMPGJY-ECA",1,2,0,1,0,14,24.45,30,"1"
"2786-NHGXMF-0VU",2,1,1,0,0,17,90.75,72,"2"
"3037-ZAKGGU-GUX",0,1,0,0,0,18,22.2,18,"1"
"4571-MBLHIB-1ZE",2,3,3,0,0,15,17.85,47,"4"
"1675-ZSDHUC-5RU",0,1,1,0,0,21,10.65,28,"1"
"0457-JOTWMX-KQ8",1,2,0,1,0,18,26.7,44,"1"
"6454-TVHUWZ-YHM",2,3,2,1,16.35,17,13.5,8,"4"
"7336-WDTOCJ-6YM",3,3,1,3,26.85,27,72.6,70,"2"
"7720-YNWDAG-BCS",4,3,4,3,28.95,29,19.8,35,"3"
"4003-MTVCZU-947",1,2,0,1,0,15,59.85,65,"2"
"8133-AZJKWE-L8A",3,3,2,1,0,19,54.6,61,"2"
"2948-XNJSMA-1VR",3,2,4,3,20.9,28,8.1,1,"3"
"5920-UHJBDC-927",0,0,0,0,0,13,8.1,7,"1"
"7233-WFPRYL-RUO",3,2,3,1,32.65,21,18.3,21,"3"
"8475-BZYGMZ-T83",4,2,3,1,44.35,14,45.9,61,"6"
"2447-HFNELF-0ZS",3,2,2,3,38.15,0,22.35,54,"3"
"1535-WQQNZE-Y0M",1,2,1,2,0,17,12.6,6,"1"
"0532-SLEYXU-Q3Y",3,3,2,3,52.25,23,62.7,72,"6"
"4051-ZFNLDY-SAH",2,3,3,0,0,18,22.5,18,"4"
"1433-UGBLZP-ZRQ",3,3,3,3,38.35,0,17.1,26,"3"
"1836-EZLELE-1RD",4,3,3,4,47,16,40.05,64,"6"
"3916-NWERMD-49E",3,1,2,1,0,20,101.85,72,"2"
"7538-FFAWBT-ZCE",4,3,4,2,34.3,26,56.85,43,"6"
"7896-NRGKAL-CX3",2,2,0,2,0,25,112.65,72,"2"
"5252-VCMHWS-YAY",2,2,2,1,0,20,29.4,64,"2"
"6769-JJLIDF-947",3,3,3,2,27.85,21,22.5,29,"3"
"3041-CFQIHA-0PK",1,2,1,2,0,15,15.75,18,"1"
"4781-EJROCZ-AWL",4,5,3,4,85.25,24,41.55,45,"6"
"2921-DTOPPT-VTK",3,3,2,4,41.05,22,33.6,34,"3"
"8823-OHFZTW-1VO",3,2,3,0,0,26,47.55,57,"2"
"9924-PVEYVX-VBS",2,3,0,2,0,27,45.9,68,"2"
"8685-HTXFEY-GTL",2,2,0,1,0,22,237.15,72,"5"
"4441-EWQOTK-QSQ",1,2,1,0,0,15,14.4,25,"1"
"2565-TQCKTW-KEK",2,0,3,0,0,20,48.6,55,"4"
"5072-BTZWQR-C58",0,2,2,1,0,21,27.75,33,"1"
"4699-UUYJVC-WQ2",2,0,0,0,0,0,23.85,23,"1"
"5454-ZOHFBJ-M9C",4,3,4,4,37.5,21,50.7,39,"6"
"2066-HGNCKH-MN1",1,2,1,1,0,20,35.7,69,"2"
"9528-AHOUXQ-SI4",2,1,2,3,16.2,18,18.6,14,"3"
"1079-FSEZJD-9HG",0,2,0,1,0,22,9.15,9,"1"
"9442-PZDUNS-T90",1,0,2,1,0,21,28.2,19,"4"
